,t,wild type,rsks-1,daf-2,daf-2 rsks-1,daf-16; daf-2 rsks-1
137,34.42211055276382,0.0485287411959314,0.0485287411959314,0.048980560831333994,0.048993649494345176,0.04852874119593095
138,34.67336683417085,0.04481884412716017,0.04481884412716017,0.04525101385519989,0.04526353522417313,0.04481884412715975
139,34.92462311557789,0.04130888621340116,0.04130888621340116,0.04172139133667439,0.04173334487577703,0.041308886213400814
140,35.175879396984925,0.03799488785009703,0.03799488785009703,0.03838777555383761,0.038399162513050644,0.03799488785009666
141,35.427135678391956,0.03487247465852596,0.03487247465852596,0.03524585320147483,0.035256676594016274,0.03487247465852562
142,35.678391959798994,0.03193690117973587,0.03193690117973587,0.032290938671548496,0.03230120323938325,0.03193690117973554
143,35.929648241206024,0.029183076786255657,0.029183076786255657,0.029517999555478163,0.029527711723022265,0.029183076786255358
144,36.18090452261306,0.026605593631895477,0.026605593631895477,0.026921684193191197,0.026930852009452222,0.026605593631895203
145,36.4321608040201,0.024198756434224557,0.024198756434224557,0.0244963510682658,0.024504984137796056,0.0241987564342243
146,36.68341708542713,0.021956613860189204,0.021956613860189204,0.02223609982436783,0.022244209227544654,0.02195661386018895
147,36.93467336683417,0.019872991263274842,0.019872991263274842,0.02013480365605745,0.020142401859339423,0.019872991263274603
148,37.1859296482412,0.017941524501069155,0.017941524501069155,0.018186142807341567,0.018193243564278535,0.01794152450106893
149,37.43718592964824,0.016155694545477,0.016155694545477,0.016383638894507977,0.01639025713840843,0.01615569454547677
150,37.688442211055275,0.014508862584587568,0.014508862584587568,0.01472068975620896,0.014726841485481642,0.014508862584587388
151,37.939698492462306,0.012994305305651103,0.012994305305651103,0.013190604523814455,0.01319630668110563,0.01299430530565093
152,38.19095477386934,0.011605250043110901,0.011605250043110901,0.011786638599064906,0.011791908945401173,0.011605250043110736
153,38.44221105527638,0.01033490947440523,0.01033490947440523,0.010502028224263424,0.010506885209485067,0.010334909474405074
154,38.69346733668341,0.009176515549481772,0.009176515549481772,0.009330024332854485,0.00933448696367962,0.009176515549481625
155,38.94472361809045,0.008123352347762331,0.008123352347762331,0.00826392537535109,0.00826801308244772,0.008123352347762217
156,39.19597989949749,0.007168787568666674,0.007168787568666674,0.007297108827218306,0.007300841332677411,0.007168787568666546
157,39.44723618090452,0.0063063023786719425,0.0063063023786719425,0.006423061101433151,0.006426458288029829,0.006306302378671837
158,39.698492462311556,0.0055295193590763,0.0055295193590763,0.005635405608859264,0.005638487392461167,0.005529519359076202
159,39.94974874371859,0.004832228323871841,0.004832228323871841,0.004927928734039852,0.00493071494047182,0.004832228323871755
160,40.201005025125625,0.004208409806044946,0.004208409806044946,0.004294603522169655,0.0042971137697713595,0.004208409806044868
161,40.45226130653266,0.003652256042748494,0.003652256042748494,0.0037296109044140367,0.003731864493434706,0.003652256042748423
162,40.70351758793969,0.003158189324578625,0.003158189324578625,0.003227358322864748,0.0032293741327271306,0.0031581893245785603
163,40.95477386934673,0.0027208776110187252,0.0027208776110187252,0.0027824956526565233,0.002784292047992321,0.002720877611018672
164,41.20603015075376,0.0023352473522982105,0.0023352473522982105,0.0023899283564427854,0.002391523102658381,0.0023352473522981606
